Instance,Income
113392,2.26E+04
113393,6.27E+04
113394,1.88E+04
113395,6.18E+04
113396,1.33E+04
113397,3.59E+04
113398,3.27E+04
113399,6.12E+04
113400,3.56E+05
113401,2.72E+04
113402,3.48E+05
113403,2.08E+05
113404,2.44E+04
113405,6.10E+04
113406,2.33E+04
113407,1.70E+05
113408,1.38E+05
113409,8.59E+04
113410,1.89E+04
113411,5.16E+04
113412,5.53E+04
113413,5.72E+05
113414,5.17E+04
113415,2.10E+04
113416,7.80E+04
113417,8.14E+05
113418,3.16E+05
113419,3.75E+04
113420,3.31E+04
113421,2.42E+04
113422,1.37E+05
113423,6.06E+04
113424,5.96E+04
113425,5.05E+04
113426,1.40E+05
113427,1.38E+05
113428,1.69E+05
113429,1.51E+05
113430,2.17E+05
113431,1.05E+05
113432,4.15E+04
113433,4.55E+04
113434,1.75E+04
113435,2.72E+04
113436,8.39E+04
113437,3.39E+04
113438,4.17E+04
113439,8.26E+04
113440,9.55E+04
113441,2.54E+04
113442,1.64E+05
113443,1.66E+05
113444,1.63E+05
113445,6.39E+04
113446,2.00E+04
113447,3.37E+04
113448,3.62E+04
113449,1.06E+05
113450,1.53E+05
113451,4.54E+04
113452,1.32E+05
113453,1.55E+05
113454,3.02E+05
113455,4.90E+04
113456,3.60E+04
113457,4.97E+04
113458,8.74E+04
113459,4.58E+04
113460,3.97E+04
113461,1.27E+04
113462,3.98E+04
113463,1.94E+04
113464,8.91E+04
113465,3.38E+03
113466,2.89E+04
113467,3.67E+04
113468,9.47E+04
113469,3.54E+04
113470,6.61E+04
113471,3.04E+04
113472,8.10E+05
113473,1.95E+05
113474,5.30E+04
113475,5.12E+04
113476,4.28E+04
113477,1.38E+05
113478,3.00E+05
113479,1.67E+05
113480,1.46E+05
113481,3.35E+05
113482,5.41E+04
113483,2.68E+04
113484,6.90E+04
113485,7.87E+04
113486,1.67E+04
113487,9.32E+04
113488,1.51E+04
113489,3.54E+04
113490,1.03E+05
113491,2.13E+05
113492,3.70E+04
113493,1.14E+05
113494,4.59E+04
113495,1.33E+05
113496,4.71E+04
113497,1.29E+05
113498,5.44E+04
113499,3.75E+04
113500,8.01E+04
113501,4.14E+04
113502,2.28E+05
113503,3.73E+04
113504,2.81E+05
113505,1.50E+04
113506,1.43E+04
113507,1.11E+05
113508,1.67E+05
113509,3.24E+04
113510,2.04E+05
113511,1.39E+05
113512,2.89E+04
113513,4.31E+04
113514,9.48E+04
113515,3.01E+04
113516,4.59E+05
113517,1.81E+04
113518,5.02E+04
113519,1.39E+05
113520,2.72E+05
113521,2.15E+05
113522,3.89E+04
113523,5.33E+04
113524,1.05E+05
113525,7.78E+04
113526,3.60E+04
113527,1.33E+05
113528,5.93E+04
113529,4.39E+04
113530,6.64E+04
113531,1.32E+05
113532,4.51E+04
113533,1.76E+05
113534,4.09E+05
113535,8.17E+04
113536,3.45E+04
113537,9.15E+04
113538,8.10E+04
113539,4.22E+04
113540,7.65E+04
113541,3.06E+04
113542,3.61E+05
113543,3.64E+03
113544,6.47E+04
113545,1.37E+05
113546,1.45E+05
113547,3.63E+04
113548,2.26E+04
113549,4.61E+04
113550,4.13E+04
113551,3.07E+04
113552,6.35E+04
113553,1.31E+04
113554,3.71E+05
113555,9.20E+04
113556,7.39E+04
113557,4.29E+04
113558,3.53E+04
113559,1.84E+05
113560,5.46E+04
113561,7.43E+04
113562,6.06E+04
113563,3.41E+05
113564,3.57E+04
113565,3.42E+04
113566,1.66E+05
113567,3.04E+05
113568,3.11E+05
113569,1.64E+05
113570,3.14E+05
113571,3.37E+04
113572,2.74E+05
113573,4.33E+04
113574,3.12E+04
113575,2.24E+04
113576,2.03E+05
113577,3.47E+04
113578,3.88E+04
113579,2.05E+05
113580,8.56E+04
113581,2.78E+05
113582,2.44E+04
113583,9.38E+04
113584,3.56E+04
113585,1.03E+05
113586,1.64E+04
113587,5.10E+04
113588,1.61E+05
113589,3.12E+04
113590,2.82E+05
113591,1.25E+05
113592,2.55E+04
113593,4.18E+04
113594,6.65E+04
113595,3.32E+05
113596,1.99E+05
113597,3.22E+04
113598,4.73E+04
113599,4.22E+04
113600,1.33E+05
113601,2.46E+04
113602,1.22E+05
113603,4.39E+04
113604,5.18E+04
113605,3.96E+04
113606,1.73E+05
113607,7.99E+04
113608,1.53E+05
113609,4.12E+04
113610,5.95E+04
113611,1.36E+05
113612,3.17E+05
113613,9.92E+04
113614,2.83E+04
113615,3.97E+04
113616,8.96E+04
113617,8.45E+04
113618,1.87E+05
113619,1.63E+05
113620,5.25E+04
113621,8.67E+04
113622,1.34E+04
113623,2.02E+04
113624,2.24E+05
113625,1.37E+05
113626,6.66E+04
113627,6.90E+04
113628,5.23E+04
113629,2.20E+04
113630,9.80E+04
113631,3.96E+04
113632,2.98E+04
113633,3.45E+04
113634,3.78E+05
113635,7.31E+04
113636,9.67E+04
113637,6.43E+03
113638,6.88E+04
113639,8.92E+04
113640,4.32E+04
113641,5.62E+04
113642,1.79E+05
113643,3.47E+04
113644,3.99E+05
113645,2.57E+05
113646,2.08E+05
113647,5.76E+04
113648,6.87E+04
113649,2.09E+04
113650,1.82E+04
113651,6.90E+04
113652,3.75E+04
113653,1.44E+05
113654,8.11E+04
113655,8.07E+04
113656,1.19E+05
113657,5.28E+05
113658,2.81E+04
113659,1.29E+05
113660,1.57E+04
113661,1.60E+05
113662,9.01E+04
113663,7.47E+04
113664,1.98E+04
113665,4.70E+05
113666,3.76E+04
113667,5.38E+04
113668,1.49E+05
113669,2.92E+04
113670,5.38E+04
113671,1.10E+05
113672,1.92E+05
113673,7.88E+04
113674,2.34E+05
113675,4.36E+05
113676,8.14E+04
113677,2.41E+04
113678,6.25E+04
113679,1.86E+05
113680,2.81E+04
113681,2.24E+04
113682,4.04E+04
113683,3.63E+04
113684,9.95E+04
113685,4.69E+04
113686,8.28E+04
113687,5.20E+04
113688,9.18E+04
113689,4.09E+04
113690,4.96E+04
113691,1.22E+05
113692,2.61E+04
113693,1.03E+05
113694,1.46E+05
113695,3.41E+04
113696,1.02E+05
113697,2.76E+05
113698,5.25E+04
113699,4.16E+04
113700,1.10E+05
113701,1.15E+05
113702,1.56E+05
113703,6.13E+04
113704,5.34E+04
113705,8.63E+04
113706,3.37E+05
113707,4.53E+04
113708,6.81E+04
113709,4.06E+04
113710,1.28E+05
113711,3.82E+04
113712,2.08E+04
113713,3.90E+04
113714,4.23E+04
113715,3.63E+04
113716,1.91E+04
113717,8.81E+05
113718,1.21E+05
113719,3.75E+04
113720,4.59E+04
113721,3.39E+04
113722,1.76E+05
113723,1.84E+05
113724,9.03E+04
113725,2.56E+05
113726,3.13E+04
113727,6.37E+04
113728,3.96E+04
113729,7.62E+03
113730,6.76E+04
113731,3.59E+04
113732,1.55E+05
113733,7.42E+04
113734,7.66E+04
113735,1.53E+04
113736,4.17E+04
113737,4.19E+04
113738,5.49E+04
113739,2.60E+04
113740,5.02E+04
113741,3.55E+04
113742,2.94E+05
113743,1.36E+05
113744,4.85E+04
113745,4.44E+04
113746,3.99E+04
113747,3.20E+04
113748,9.39E+04
113749,1.49E+05
113750,8.87E+04
113751,5.48E+04
113752,4.45E+04
113753,1.93E+05
113754,2.62E+05
113755,5.72E+04
113756,4.22E+04
113757,1.30E+05
113758,2.35E+05
113759,4.92E+04
113760,1.90E+04
113761,4.26E+04
113762,2.95E+04
113763,8.09E+04
113764,1.48E+05
113765,1.61E+05
113766,9.98E+04
113767,5.61E+04
113768,3.53E+04
113769,3.50E+04
113770,1.26E+05
113771,7.57E+04
113772,1.23E+05
113773,3.04E+04
113774,8.36E+04
113775,3.35E+04
113776,4.81E+04
113777,1.71E+05
113778,2.17E+05
113779,7.44E+04
113780,4.02E+04
113781,2.41E+05
113782,5.37E+04
113783,5.30E+04
113784,4.59E+04
113785,2.33E+04
113786,1.38E+04
113787,2.98E+05
113788,8.96E+05
113789,1.02E+05
113790,1.13E+05
113791,3.39E+04
113792,2.28E+05
113793,6.10E+04
113794,1.44E+05
113795,1.35E+05
113796,3.19E+04
113797,3.47E+04
113798,7.91E+03
113799,8.37E+04
113800,1.56E+05
113801,6.29E+05
113802,3.21E+04
113803,2.43E+04
113804,6.74E+04
113805,1.06E+05
113806,9.55E+04
113807,1.19E+05
113808,3.02E+05
113809,2.90E+04
113810,2.85E+04
113811,1.52E+05
113812,1.45E+05
113813,6.37E+04
113814,3.60E+04
113815,4.21E+04
113816,4.52E+04
113817,6.46E+04
113818,8.90E+04
113819,7.14E+04
113820,5.21E+04
113821,4.91E+04
113822,5.62E+04
113823,2.05E+05
113824,3.67E+04
113825,3.73E+04
113826,2.44E+05
113827,5.25E+05
113828,1.21E+05
113829,6.93E+04
113830,3.35E+04
113831,1.76E+05
113832,1.01E+04
113833,5.82E+04
113834,3.67E+04
113835,7.49E+04
113836,5.10E+04
113837,2.41E+04
113838,5.59E+04
113839,3.54E+04
113840,1.22E+04
113841,2.59E+04
113842,5.45E+04
113843,2.70E+04
113844,2.06E+05
113845,2.79E+04
113846,6.75E+04
113847,2.41E+05
113848,8.12E+04
113849,3.17E+04
113850,4.70E+04
113851,7.98E+04
113852,1.72E+05
113853,1.98E+05
113854,1.90E+04
113855,2.92E+04
113856,4.21E+03
113857,3.66E+04
113858,1.67E+05
113859,1.90E+05
113860,2.76E+05
113861,7.70E+04
113862,2.31E+04
113863,4.03E+04
113864,9.62E+04
113865,5.39E+05
113866,7.36E+04
113867,4.66E+04
113868,1.89E+04
113869,1.79E+04
113870,8.53E+04
113871,6.09E+04
113872,1.11E+05
113873,6.06E+04
113874,3.38E+05
113875,3.31E+05
113876,2.94E+04
113877,8.32E+04
113878,1.94E+04
113879,2.84E+04
113880,6.96E+04
113881,6.97E+04
113882,1.50E+05
113883,3.74E+04
113884,5.08E+04
113885,5.23E+04
113886,3.43E+04
113887,1.42E+05
113888,5.26E+04
113889,4.10E+05
113890,3.23E+04
113891,4.89E+05
113892,4.46E+04
113893,3.44E+04
113894,2.28E+04
113895,1.69E+05
113896,1.87E+04
113897,9.53E+04
113898,3.55E+05
113899,2.17E+04
113900,7.21E+04
113901,5.51E+04
113902,1.87E+04
113903,6.28E+04
113904,6.25E+04
113905,2.31E+04
113906,4.02E+04
113907,2.99E+04
113908,1.78E+04
113909,1.46E+05
113910,1.33E+05
113911,3.37E+05
113912,5.36E+04
113913,4.55E+04
113914,1.94E+04
113915,7.39E+04
113916,2.58E+05
113917,9.59E+04
113918,2.10E+05
113919,2.73E+04
113920,4.01E+04
113921,2.91E+04
113922,9.44E+04
113923,1.40E+04
113924,6.32E+04
113925,2.17E+05
113926,2.68E+04
113927,5.90E+04
113928,1.98E+05
113929,3.33E+05
113930,8.81E+04
113931,3.81E+05
113932,1.75E+05
113933,1.27E+05
113934,1.52E+05
113935,1.13E+05
113936,2.57E+05
113937,1.04E+05
113938,1.51E+05
113939,6.52E+04
113940,9.13E+04
113941,3.45E+04
113942,2.58E+04
113943,7.24E+04
113944,8.44E+04
113945,1.94E+04
113946,1.62E+04
113947,2.29E+04
113948,4.65E+04
113949,1.14E+05
113950,1.28E+04
113951,6.64E+04
113952,3.85E+04
113953,6.37E+04
113954,1.08E+05
113955,9.49E+03
113956,2.51E+04
113957,2.37E+04
113958,8.30E+04
113959,1.15E+04
113960,3.91E+04
113961,3.86E+04
113962,8.16E+04
113963,6.92E+04
113964,5.64E+04
113965,3.62E+04
113966,2.29E+05
113967,1.51E+04
113968,4.22E+05
113969,9.31E+03
113970,7.56E+04
113971,3.50E+04
113972,2.50E+04
113973,1.09E+05
113974,7.42E+04
113975,6.57E+04
113976,4.22E+04
113977,6.12E+04
113978,6.61E+04
113979,1.19E+05
113980,2.11E+04
113981,8.15E+04
113982,4.78E+04
113983,1.69E+05
113984,8.62E+04
113985,5.16E+04
113986,2.24E+05
113987,1.60E+05
113988,4.94E+05
113989,5.62E+04
113990,2.46E+05
113991,2.02E+05
113992,7.06E+04
113993,4.61E+04
113994,2.42E+04
113995,2.13E+05
113996,3.47E+04
113997,1.65E+05
113998,3.35E+05
113999,4.38E+04
114000,2.41E+04
114001,2.30E+04
114002,9.78E+04
114003,4.30E+04
114004,1.22E+04
114005,3.33E+04
114006,4.68E+04
114007,2.06E+05
114008,5.41E+04
114009,1.08E+05
114010,3.03E+04
114011,5.80E+05
114012,3.73E+04
114013,3.69E+04
114014,1.30E+05
114015,1.56E+04
114016,4.75E+04
114017,9.33E+03
114018,4.29E+04
114019,5.69E+04
114020,4.77E+04
114021,2.81E+04
114022,5.78E+04
114023,7.34E+04
114024,3.88E+05
114025,1.03E+05
114026,4.79E+04
114027,4.86E+04
114028,4.92E+04
114029,8.54E+03
114030,4.67E+04
114031,4.56E+04
114032,3.47E+05
114033,9.32E+04
114034,3.96E+04
114035,1.89E+05
114036,4.36E+04
114037,3.98E+04
114038,4.30E+04
114039,2.05E+05
114040,1.38E+04
114041,7.05E+04
114042,1.24E+05
114043,2.07E+05
114044,5.33E+04
114045,1.28E+05
114046,1.08E+05
114047,2.04E+04
114048,1.17E+05
114049,2.66E+04
114050,3.07E+04
114051,4.69E+04
114052,1.09E+05
114053,3.62E+04
114054,2.27E+05
114055,9.81E+04
114056,7.77E+04
114057,1.93E+04
114058,2.61E+04
114059,5.44E+04
114060,1.46E+04
114061,3.21E+04
114062,5.76E+04
114063,4.89E+04
114064,6.51E+03
114065,3.08E+05
114066,2.53E+04
114067,1.82E+05
114068,1.20E+05
114069,5.13E+04
114070,1.92E+05
114071,9.68E+04
114072,1.02E+05
114073,4.34E+04
114074,1.13E+05
114075,7.29E+04
114076,9.24E+04
114077,5.22E+04
114078,6.78E+04
114079,7.81E+04
114080,5.42E+04
114081,2.65E+04
114082,1.10E+05
114083,8.19E+04
114084,6.08E+04
114085,8.88E+04
114086,5.04E+05
114087,6.94E+04
114088,7.10E+04
114089,2.93E+04
114090,4.29E+04
114091,2.43E+05
114092,2.05E+04
114093,1.14E+05
114094,3.83E+04
114095,1.76E+05
114096,2.24E+05
114097,7.43E+03
114098,4.15E+04
114099,9.01E+04
114100,2.37E+04
114101,8.92E+04
114102,9.08E+04
114103,5.00E+04
114104,6.05E+04
114105,9.59E+03
114106,3.35E+04
114107,2.01E+04
114108,1.79E+04
114109,4.88E+04
114110,2.27E+05
114111,3.12E+04
114112,4.45E+04
114113,3.40E+04
114114,4.76E+04
114115,1.50E+05
114116,2.08E+04
114117,3.08E+04
114118,6.27E+04
114119,5.06E+04
114120,3.20E+04
114121,7.73E+04
114122,7.96E+04
114123,1.16E+05
114124,4.11E+04
114125,6.31E+04
114126,5.17E+04
114127,4.31E+04
114128,5.65E+04
114129,2.94E+04
114130,2.81E+05
114131,4.33E+04
114132,9.25E+04
114133,5.11E+04
114134,5.25E+04
114135,3.71E+05
114136,1.11E+04
114137,8.46E+04
114138,2.98E+04
114139,1.32E+05
114140,9.49E+04
114141,1.15E+05
114142,2.93E+04
114143,1.08E+04
114144,2.22E+05
114145,3.04E+04
114146,3.95E+04
114147,1.34E+05
114148,1.76E+05
114149,4.45E+04
114150,6.14E+04
114151,3.02E+05
114152,5.25E+04
114153,2.33E+04
114154,1.71E+05
114155,9.74E+03
114156,8.33E+04
114157,4.08E+04
114158,1.23E+05
114159,8.98E+03
114160,9.95E+04
114161,2.83E+04
114162,6.77E+04
114163,6.42E+04
114164,3.96E+04
114165,3.07E+05
114166,4.51E+04
114167,5.97E+04
114168,5.74E+05
114169,1.67E+05
114170,4.81E+04
114171,1.40E+04
114172,3.03E+04
114173,1.17E+05
114174,8.46E+04
114175,4.51E+05
114176,2.14E+05
114177,9.31E+04
114178,2.65E+04
114179,3.79E+04
114180,3.42E+04
114181,6.49E+04
114182,3.67E+04
114183,1.73E+04
114184,3.97E+04
114185,4.80E+05
114186,8.85E+04
114187,3.67E+05
114188,1.41E+04
114189,5.80E+04
114190,9.98E+04
114191,4.45E+04
114192,1.35E+05
114193,1.20E+05
114194,3.56E+04
114195,9.76E+04
114196,2.29E+04
114197,2.17E+05
114198,2.64E+04
114199,2.39E+04
114200,5.40E+04
114201,1.95E+05
114202,1.22E+05
114203,9.54E+04
114204,1.70E+05
114205,6.02E+04
114206,5.39E+04
114207,1.38E+04
114208,5.57E+04
114209,4.86E+04
114210,1.01E+05
114211,3.90E+05
114212,1.84E+04
114213,7.88E+04
114214,4.22E+04
114215,1.41E+05
114216,1.22E+05
114217,6.55E+05
114218,5.22E+04
114219,1.87E+05
114220,1.08E+05
114221,5.62E+04
114222,6.57E+04
114223,1.03E+04
114224,1.52E+04
114225,1.60E+05
114226,5.17E+04
114227,3.39E+04
114228,4.02E+04
114229,1.62E+04
114230,1.56E+04
114231,1.29E+04
114232,2.95E+04
114233,1.04E+05
114234,9.77E+04
114235,1.60E+05
114236,7.95E+04
114237,1.36E+05
114238,3.35E+04
114239,7.18E+05
114240,3.48E+04
114241,4.68E+04
114242,2.03E+04
114243,3.31E+04
114244,3.12E+05
114245,4.13E+04
114246,5.23E+04
114247,7.12E+04
114248,2.73E+04
114249,1.91E+04
114250,3.24E+04
114251,4.82E+03
114252,1.69E+05
114253,9.44E+04
114254,1.69E+05
114255,7.16E+04
114256,6.29E+04
114257,5.21E+04
114258,5.88E+04
114259,1.02E+05
114260,5.27E+04
114261,2.17E+05
114262,9.60E+04
114263,8.48E+04
114264,2.87E+04
114265,2.62E+04
114266,4.56E+04
114267,4.47E+04
114268,4.75E+05
114269,2.09E+04
114270,6.68E+04
114271,7.49E+04
114272,1.66E+05
114273,4.17E+04
114274,2.60E+04
114275,4.96E+04
114276,5.57E+04
114277,6.15E+04
114278,3.71E+04
114279,4.75E+04
114280,4.57E+04
114281,5.11E+04
114282,4.99E+04
114283,2.17E+04
114284,4.89E+04
114285,8.88E+04
114286,2.48E+04
114287,5.60E+04
114288,4.69E+04
114289,7.42E+04
114290,8.59E+04
114291,5.25E+04
114292,6.67E+04
114293,5.76E+04
114294,2.01E+04
114295,1.09E+04
114296,1.75E+04
114297,9.81E+04
114298,5.79E+04
114299,1.62E+04
114300,9.36E+04
114301,2.92E+04
114302,1.95E+04
114303,2.86E+04
114304,7.31E+04
114305,3.75E+04
114306,3.80E+05
114307,1.03E+04
114308,9.13E+04
114309,2.20E+05
114310,1.81E+05
114311,2.67E+05
114312,6.28E+04
114313,3.40E+04
114314,4.47E+04
114315,2.54E+04
114316,4.84E+04
114317,2.41E+05
114318,1.66E+05
114319,6.10E+04
114320,1.23E+04
114321,3.14E+04
114322,6.96E+04
114323,7.34E+04
114324,7.27E+04
114325,3.52E+04
114326,2.12E+05
114327,3.98E+04
114328,1.54E+05
114329,6.29E+04
114330,2.30E+05
114331,1.40E+05
114332,3.43E+04
114333,4.08E+04
114334,3.70E+04
114335,9.51E+04
114336,1.45E+04
114337,2.80E+04
114338,1.12E+04
114339,1.63E+04
114340,6.26E+04
114341,3.07E+05
114342,1.72E+04
114343,5.75E+04
114344,4.55E+04
114345,8.88E+04
114346,1.33E+05
114347,1.23E+05
114348,1.54E+04
114349,1.42E+04
114350,2.40E+04
114351,1.70E+05
114352,3.35E+04
114353,1.61E+05
114354,1.14E+05
114355,4.28E+05
114356,2.80E+04
114357,4.48E+04
114358,2.95E+04
114359,5.08E+04
114360,1.64E+05
114361,1.15E+05
114362,1.20E+04
114363,2.82E+04
114364,2.02E+05
114365,6.51E+04
114366,1.68E+05
114367,4.43E+04
114368,3.62E+04
114369,2.66E+04
114370,4.00E+04
114371,2.66E+04
114372,4.72E+04
114373,2.15E+05
114374,5.67E+04
114375,5.82E+04
114376,8.84E+04
114377,1.59E+05
114378,5.15E+04
114379,2.69E+04
114380,1.24E+05
114381,2.72E+05
114382,2.89E+05
114383,1.11E+05
114384,3.95E+04
114385,1.66E+04
114386,2.73E+05
114387,2.17E+04
114388,1.13E+05
114389,6.46E+04
114390,1.81E+05
114391,2.12E+04
114392,1.53E+05
114393,4.80E+04
114394,7.13E+05
114395,1.99E+05
114396,4.54E+05
114397,4.93E+04
114398,3.04E+05
114399,3.21E+04
114400,2.82E+04
114401,5.01E+04
114402,2.27E+04
114403,3.30E+05
114404,6.32E+04
114405,6.48E+04
114406,1.29E+05
114407,4.09E+04
114408,5.63E+04
114409,4.04E+04
114410,9.88E+03
114411,3.84E+04
114412,7.05E+04
114413,1.85E+05
114414,1.13E+05
114415,2.08E+04
114416,6.41E+04
114417,2.78E+05
114418,4.33E+04
114419,5.07E+04
114420,1.63E+05
114421,2.45E+05
114422,2.01E+04
114423,8.63E+04
114424,2.41E+05
114425,1.10E+05
114426,2.34E+04
114427,8.91E+05
114428,6.50E+04
114429,3.88E+04
114430,3.73E+04
114431,7.42E+04
114432,4.65E+03
114433,1.54E+04
114434,5.31E+04
114435,3.84E+04
114436,3.82E+04
114437,6.56E+04
114438,1.12E+04
114439,2.64E+04
114440,1.20E+05
114441,3.59E+05
114442,6.48E+04
114443,5.73E+04
114444,3.99E+04
114445,7.95E+04
114446,1.59E+05
114447,1.81E+04
114448,2.03E+04
114449,2.97E+04
114450,3.52E+04
114451,3.14E+05
114452,1.59E+04
114453,3.09E+05
114454,1.98E+04
114455,3.09E+04
114456,6.38E+04
114457,3.23E+04
114458,1.16E+04
114459,5.07E+04
114460,1.46E+05
114461,3.21E+04
114462,6.63E+04
114463,3.15E+04
114464,2.64E+05
114465,1.16E+05
114466,8.02E+04
114467,2.62E+05
114468,1.57E+05
114469,5.42E+05
114470,7.04E+04
114471,3.12E+04
114472,7.94E+04
114473,4.13E+04
114474,6.36E+04
114475,4.95E+04
114476,1.22E+05
114477,1.74E+05
114478,6.86E+04
114479,2.06E+05
114480,2.11E+05
114481,1.59E+05
114482,4.00E+04
114483,3.94E+04
114484,4.23E+04
114485,1.44E+05
114486,4.23E+04
114487,7.51E+04
114488,5.89E+04
114489,6.64E+04
114490,3.79E+04
114491,5.18E+04
114492,1.30E+05
114493,2.50E+05
114494,6.57E+04
114495,5.14E+04
114496,3.38E+04
114497,1.08E+05
114498,2.48E+04
114499,5.49E+04
114500,4.48E+04
114501,2.73E+05
114502,9.35E+03
114503,2.09E+05
114504,6.15E+04
114505,5.67E+04
114506,5.15E+04
114507,7.44E+04
114508,5.20E+04
114509,2.77E+04
114510,3.10E+04
114511,1.47E+05
114512,1.46E+05
114513,6.27E+04
114514,8.42E+04
114515,1.19E+05
114516,1.36E+05
114517,8.14E+04
114518,6.35E+04
114519,1.41E+05
114520,6.66E+04
114521,7.41E+04
114522,1.89E+05
114523,4.97E+04
114524,3.03E+05
114525,1.23E+05
114526,1.34E+04
114527,4.07E+05
114528,1.92E+05
114529,1.89E+04
114530,3.63E+05
114531,2.67E+05
114532,3.88E+04
114533,4.85E+04
114534,2.80E+04
114535,1.58E+04
114536,2.11E+04
114537,1.62E+05
114538,1.03E+04
114539,3.80E+04
114540,2.59E+04
114541,1.22E+05
114542,5.43E+04
114543,9.64E+04
114544,1.20E+05
114545,3.80E+05
114546,3.94E+04
114547,7.71E+04
114548,6.01E+04
114549,1.14E+04
114550,1.39E+05
114551,4.85E+04
114552,5.21E+04
114553,4.43E+04
114554,4.92E+04
114555,8.74E+04
114556,3.31E+04
114557,5.14E+04
114558,1.48E+05
114559,1.85E+04
114560,2.67E+05
114561,3.11E+04
114562,2.36E+04
114563,9.63E+04
114564,1.06E+05
114565,6.25E+04
114566,7.82E+04
114567,5.05E+04
114568,3.78E+04
114569,1.36E+05
114570,1.02E+04
114571,5.74E+04
114572,1.29E+05
114573,1.16E+05
114574,5.68E+04
114575,5.23E+05
114576,5.27E+04
114577,1.24E+05
114578,3.54E+04
114579,1.50E+05
114580,3.62E+05
114581,2.20E+05
114582,4.43E+04
114583,6.01E+04
114584,1.86E+04
114585,3.68E+04
114586,5.94E+04
114587,3.43E+04
114588,5.85E+04
114589,1.66E+05
114590,4.35E+05
114591,6.12E+05
114592,4.81E+04
114593,3.96E+04
114594,1.60E+05
114595,4.29E+04
114596,2.00E+05
114597,1.62E+05
114598,4.86E+05
114599,5.02E+05
114600,5.54E+04
114601,1.39E+05
114602,3.19E+04
114603,4.19E+04
114604,6.72E+04
114605,2.77E+05
114606,1.03E+05
114607,6.04E+04
114608,5.84E+04
114609,8.59E+04
114610,1.01E+04
114611,1.84E+04
114612,2.22E+05
114613,4.89E+04
114614,2.74E+04
114615,2.08E+05
114616,1.00E+05
114617,1.86E+05
114618,6.13E+04
114619,4.30E+05
114620,1.26E+05
114621,6.29E+04
114622,1.22E+05
114623,4.14E+04
114624,2.42E+05
114625,7.55E+04
114626,2.67E+04
114627,3.99E+04
114628,2.53E+04
114629,9.20E+04
114630,3.90E+04
114631,2.00E+05
114632,2.59E+05
114633,3.25E+04
114634,4.24E+04
114635,6.28E+04
114636,1.65E+05
114637,1.43E+05
114638,2.78E+04
114639,3.09E+04
114640,8.37E+04
